author,year,title,source,ocr_status
Care,1678,"The character of a turbulent, pragmatical Jesuit and factious Romish priest",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Carew,1681,"Hinc illæ lacrymæ, or, An epitome of the life and death of Sir Wlliam Courten and Sir Paul Pyndar ..",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Carier,1614,"A treatise, vvritten by M. doctor Carier, vvherein hee layeth downe sundry learned and pithy conside",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Carier,1632,A carrier to a king. Or Doctour Carrier (Chaplayne to K. Iames of happy memory) his motiues of renon,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Carier,1649,"A missive to His Majesty of Great Britain, King James written divers yeers since by Doctor Carier ;",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Carpenter,1629,"Achitophel, or, The picture of a wicked politician Diuided into three parts.",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Cary,1695,"An essay on the state of England in relation to its trade, its poor, and its taxes, for carrying on",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Castell,1644,"A short discoverie of the coasts and continent of America, from the equinoctiall northward, and the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Cervantes Saavedra,1640,Exemparie nouells in sixe books. The two damosels. The Ladie Cornelia. The liberall lover. The force,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Chamberlain,1640,The svvaggering damsell A comedy.  Written by R.C..,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Chamberlain,1679,Chamberlain's Arithmetick being a plain and easie explanation of the most useful and necessary art o,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Chamberlaine,1653,The remonstrance and declaration of George Chamberlaine Gent. declaring to the world all passages co,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Chamberlayne,1656,"The compleat midwifes practice, in the most weighty and high concernments of the birth of man. Conta",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Chamberlayne,1667,"Englands wants, or, Several proposals probably beneficial for England humbly offered to the consider",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Chamberlayne,1683,"The present state of England. containing I. an account of the riches, strength, magnificence, natura",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Chappel,1651,"A diamond or rich jewel, presented to the Common-wealth of England, for inriching of the nation; bei",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Charas,1670,"New experiments upon vipers containing also an exact description of all the parts of a viper, the se",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Charas,1678,"The royal pharmacopœea, galenical and chymical according to the practice of the most eminent and lea",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Charleton,1669,Two discourses,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Chewney,1660,"Hell, with the everlasting torments thereof asserted. Shewing 1. Quod sit, that there is such a plac",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Child,1681,"A treatise wherein is demonstrated, I. That the East-India trade is the most national of all foreign",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Child,1689,"A discourse concerning trade, and that in particular of the East-Indies wherein several weighty prop",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Child,1690,"A discourse about trade wherein the reduction of interest in money to 4 l. per centum, is recommende",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Child,1690,A discourse about trade,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Child,1693,A new discourse of trade wherein is recommended several weighty points relating to companies of merc,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Choke,1680,"The famous and virtuous necklaces; one of them being of no greater weight than a small nutmeg, absol",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Church,1660,"More cheap riches, or, Heavenly aphorismes viz. a third, or rather true first part of the pocket com",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Clarke,1646,"Leaven, corrupting the childrens bread; or Christs caveat to beware of sectaries and their dangerous",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Clarke,1657,A geographicall description of all the countries in the known vvorld as also of the greatest and fam,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Clarke,1670,"A true and faithful account of the four chiefest plantations of the English in America to wit, of Vi",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Clarke,1671,The life & death of the valiant and renowned Sir Francis Drake his voyages and discoveries in the We,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Clarke,1689,"A new description of the world, or, A compendious treatise of the empires, kingdoms, states, provinc",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Claxton,1659,"Look about you, for the devil that you fear is in you, or, The right devil unfolded in his descent,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Claxton,1659,"The right devil discovered in his descent, form, education, qualification, place and nature of torme",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Cobbes,1633,"The parable of the vncleane spirit pithily opened, and plainly applied; wherein is shewed Sathans po",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Cock,1665,Advice for the poor by way of cure & caution ... by T. Cocke.,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Cock,1676,"Kitchin-physick, or, Advice to the poor by way of dialogue betwixt Philanthropos, physician, Eugeniu",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Cocker,1678,Cockers arithmetick being a plain and familiar method suitable to the meanest capacity for the full,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Codrington,1651,"The troublesome and hard adventures in love. Lively setting forth, the feavers, the dangers, and the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Codrington,1664,"The second part of Youths behavior, or, Decency in conversation amongst women containing excellent d",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Coelson,1656,"The poor-mans physician and chyrurgion, containing above three hundred rare and choice receipts, for",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Coelson,1668,Philosophia maturata an exact piece of philosophy containing the practick and operative part thereof,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Cogan,1636,"The haven of health Chiefly gathered for the comfort of students, and consequently of all those that",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Cokayne,1649,"The foundations of freedome, vindicated or, The reasons of VVilliam Ashurst Esquire, against the pa",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Coke,1670,"A discourse of trade in tvvo parts  the first treats of the reason of the decay of the strength, we",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Coke,1675,England's improvements in two parts  in the former is discoursed how the kingdom of England may be,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Coke,1676,A true narrative of the great solemnity of the circumcision of Mustapha Prince of Turkie eldest son,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Colbatch,1696,"Some farther considerations concerning alkaly and acid, by way of appendix to a late essay Wherein t",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Colbatch,1698,The doctrine of acids in the cure of diseases farther asserted being an answer to some objections ra,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Coles,1657,"Adam in Eden, or, Natures paradise the history of plants, fruits, herbs and flowers with their sever",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Colet,1661,A sermon of conforming and reforming made to the convocation at S. Pauls Church in London  by John,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Collier,1651,"The pulpit-guard routed, in its twenty strong-holds, or, A brief answer to a large and lawless disco",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Collins,1615,"The teares of loue or, Cupids progresse Together vvith the complaint of the sorrowfull shepheardess",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Collins,1658,"Choice and rare experiments in physick and chirurgery, or, A discovery of most approved medicines fo",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Collins,1680,"A plea for the bringing in of Irish cattel, and keeping out of fish caught by foreigners together wi",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Colmenero de Ledesma,1640,"A curious treatise of the nature and quality of chocolate. VVritten in Spanish by Antonio Colmenero,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Commelin,1683,"The Belgick, or, Netherlandish hesperides that is, the management, ordering, and use of the limon an",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Constantine,1642,The interest of England how it consists in vnity of the Protestant religion. With expedients moderat,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Contzen,1641,"Looke about you the plot of Contzen, the Moguntine Jesuite, to cheate a church of the religion estab",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Contzen,1653,"The plots of Jesuites (viz. of Robert Parsons an English-man, Adam Contzen a Moguntine, Tho. Campan",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Cooke,1648,"Mellificium chirurgie, or, The marrow of many good authours wherein is briefly handled the art of ch",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Cooke,1655,"Supplementum chirurgiæ or The supplement to the marrow of chyrurgerie. Wherein is contained fevers,",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Cooper,1615,"The art of giuing Describing the true nature, and right vse of liberality and prouing that these da",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Cooper,1654,The art of cookery refin'd and augmented containing an abstract of some rare and rich unpublished re,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Cotton,1614,Gods promise to his plantation,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Cotton,1674,"The compleat gamester, or, Instructions how to play at billiards, trucks, bowls, and chess together",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Couch,1680,"Praxis catholica, or, The countryman's universal remedy wherein is plainly and briefly laid down the",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Coverte,1612,"A true and almost incredible report of an Englishman, that (being cast away in the good ship called",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Cowley,1739,A description of the windward passage and gulf of florida,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Cox,1646,Some mistaken scriptvres sincerely explained in answer to one infected with some Pelagian errours,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Cox,1686,"The gentleman's recreation in four parts, viz. hunting, hawking, fowling, fishing  wherein these ge",EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
Coxe,1669,A discourse wherein the interest of the patient in reference to physick and physicians is soberly de,EEBO (ProQuest / EEBO-TCP),OCR withheld pending librarian review
